visit_id,product_ids
4925918069325824393,463480457 463480653 463480213 463480214 463480235 463480691
4926149876181369029,495400631 463480429.0 463480493.0 463480693.0 495400618.0 463480497.0
4926176372078936247,463480488 495400043 495400385 463480466 489753829 463480227
4926342358882582677,495264235 463480696 463480259 495255645 463480693 495256039
4926837261694140792,463480497 463480322 463480242 463480553 463480493 463480221
4928029367609065583,463480355 495264589 495251659 495255157 495257134 1526098025
4928121883640463616,463480213 463480214 463480691 463480235 463480457 463480359
4928146289334681917,463480487 463480227 489753829 463480226 463480255 489734604
4928523028507656381,495400631 489734604 489753829 463480697 495400618 463480464
4929102246982713455,495257134 1526098025 495264479 495254783 463480693 495264589
4929218610200052035,495254783 463480359 463480355 463480356 463480358 495400939
4929291582224990351,463480694 463480553 495254138 463480693 495253660 463480322
4929354962740969717,463480694 495254138 463480553 463480322 495251097 463480693
4929442645552136447,495403408 495403163 463480493 495400618 463480358 495401146
4929554524087517333,463480553 463480694 463480699 495252594 495402010 495402022
4931351975284703281,495264479 463480493 495264235 495264589 495402010 463480226
4932137919025774735,463480493 463480497 463480322 463480242 463480553 463480221
4932257644510445883,495253660 463480322 463480342 463480679 463480497 463480641
4932485250193555584,489734604 463480227 489753829 463480226 463480255 463480464
4933731368640184569,463480652 463480210 463480359 463480457 463480665 463480212
4933766835214745642,463480543 495260496 463480221 463480240 463480493 463480226
4941350074463813636,495400314 495400431 463480677 495400618 495400385 489753829
4942071605559034186,463480359 463480355 463480356 463480358 495400939 495401665
4944228336339779946,495403165 495403168 495255157 495251659 463480691 463480358
4945460601375948920,463480699 463480683 495403168 495403326 463480407 495403163
4945954668908904767,495255157 495401146 495401665 495254783 495264479 495264589
4946330036247461952,463480698 463480493 463480242 463480213 463480231 463480223
4946483779449126991,495252594 495402010 463480694 495402022 495402254 495401997
4946775363230367770,463480497 463480273 463480242 463480342 463480322 463480493
4947389556589330561,463480255 489753829 463480228 463480698 489734604 463480227
4947466826086351186,463480493 463480210 463480212 463480452 463480211 463480214
4948000492150587647,495251659 463480691 463480358 495401665 495403165 463480699
4948270377819701313,495251659 463480497 463480322 463480242 463480553 463480493
4948350466234515477,463480691 463480235 463480213 463480214 463480457 463480359
4948906471289782599,463480223 463480429 463480225 463480224 495277614 463480481
4949079594557767929,495251097 463480553 495261776 463480694 495263729 463480497
4949903628454068600,463480497 463480322 463480242 463480553 463480493 463480221
4949917173680177372,463480699 463480358 495255157 463480689 463480694 495256593
4950236758597959709,1228501633 495400576 463480226 463480472 463480493 463480658
4950355581068116249,463480213 463480472 463480226 463480658 463480237 463480493
4950823777472610513,463480224 463480225 463480223 463480481 463480665 463480670
4951433565198352480,463480481 463480224 463480429 495277614 463480223 463480225
4951572667729969476,495255157 463480355 495401146 463480358 463480589 495403408
4952477763453583542,495401146 463480484 463480359 463480356 495401664 495400939
4952727179497832623,495401664 463480359 463480336 495401665 495255157 495403354
4953291275533287589,463480467 463480227 463480464 463480446 463480465 489734604
4953429495348723905,463480336 495255157 495403354 463480359 495493945 463480356
4953450712268013862,495401664 463480336 495400939 495401138 463480665 495401665
4953453210923172137,495264774 495250885 463480242 495251312 463480553 463480342
4954349224696742003,495277303 463480465 463480429.0 463480493.0 463480693.0 495400618.0
4960898151161528606,463480691 463480405 463480235 463480213 463480214 463480457
4965256182045081690,463480497 463480322 463480242 463480553 463480493 463480221
4965694015097274479,463480355 463480359 463480356 463480358 495400939 495401665
4966645905411801381,463480483 495404008 495403990 495403982 463480346 463480457
4967743868391653666,463480497 463480322 463480242 463480553 463480493 463480221
4967768460615221553,463480691 463480213 463480453 463480259 463480235 463480405
4968155745808810103,463480225 463480497 463480322 463480242 463480553 463480493
4968193586094145901,495264005 463480362 463480693 495250885 463480555 495264774
4968701400381391143,463480465 463480429.0 463480493.0 463480693.0 495400618.0 463480497.0
4969497332554137766,1228501633 463480471 463480464 489734604 463480467 463480255
4969997844163067963,1228501633 463480227 489753829 463480226 463480255 489734604
4970219630098645354,463480497 463480693 495251659 495251097 495261776 463480679
4970588553838329997,489734604 463480677 489753829 463480227 463480464 463480697
4971293276793733198,495261776 495251659 463480693 495251312 495263416 463480322
4971515217288102119,463480391 463480359 463480355 463480356 463480358 495400939
4972463023311814679,463480693 463480497 463480322 463480242 463480553 463480493
4973227274193862668,463480679 495251659 495254138 463480497 463480322 463480242
4973343375272968554,495251659 463480497 495277614 463480693 495259045 463480358
4973453372902342754,463480273 463480493 463480497 463480322 463480242 463480553
4973649911296819263,463480693 463480497 463480322 463480242 463480553 463480493
4976267603742032146,463480429 495277614 463480225 463480224 463480223 463480481
4977364671370625106,463480273 463480543 495260496 463480221 463480226 495255157
4979202512515760396,495493945 463480472 495366540 463480273 463480221 463480227
4979566584272257044,495493945 463480227 489753829 463480226 463480255 489734604
4984778127352529043,463480466 463480227 489753829 463480226 463480255 489734604
4988378560037912776,463480497 463480242 463480322 463480641 463480679 463480362
4989069089141948477,463480273 463480221 495400939 463480658 463480486 463480639
4989371369088090332,495277614 463480497 463480693 495251659 495259045 463480358
4989746081589362837,495401997 463480553 463480358 463480224 463480225 463480487
4989776759436869760,495277614 463480225 463480429 463480224 463480223 463480210
4989842028321832970,463480429 463480225 463480224 463480223 495277614 463480481
4990021030740230462,463480242 463480553 463480322 463480342 463480679 463480497
4990080279895343362,463480359 495401138 495399820 495400939 495399966 463480543
4990339414781067443,489734604 463480543 495399719 489753829 463480227 463480697
4990530819012165758,495251659 495259045 463480693 463480497 495251097 463480694
4990590993880056031,463480359 495401138 495399820 495399966 495400939 463480543
4990594743770546221,495277303 495276976 495267299 495491082 463480699 495399700
4990910880706723873,463480429 463480225 463480224 463480223 463480210 495277614
4992651404319654254,495507034 495401664 495401665 495400939 463480359 463480355
4993112211678298321,1432513025 463480392 463480389 463480684 495370340 463480429
4993142602964926543,463480225 463480487 495252594 495255340 463480693 463480694
4993563172659528065,463480497 463480553 463480273 463480221 463480563 495257463
4993932187794931791,463480487 495252594 495255340 463480693 463480694 495403163
4993949619298500893,495400385 489734604 1228501633 489753829 495400618 495400155
4994240875599757353,463480691 463480665 463480235 463480213 463480214 463480457
4994262685283516671,463480466 495399912 463480487 463480236 463480497 463480696
4994484209910284420,495256989 463480696 463480497 495264235 463480221 495257463
4994953479594180828,495264235 495257134 463480696 463480497 463480225 495277614
4995210535007158351,495255340 463480693 463480694 495403163 495403165 495265949
4995629878536306981,463480677 1228501633 463480493 463480227 463480471 463480543
4996182526764253263,463480693 495403163 495403165 495265949 463480553 1526105009
4996487406093598799,495276976 495267299 495491082 463480699 495399700 463480418
4998017533123231802,463480429.0 463480493.0 463480693.0 495400618.0 463480497.0 463480227.0
4998135795475021842,1228501633 463480470 463480471 463480227 489753829 463480539
4998962770637750515,495506916 495507034 495520118 495401665 463480356 463480355
4999678821928271905,463480679 463480497 463480322 463480242 463480553 463480493
4999916491887870049,489734604 463480227 489753829 463480226 463480255 463480464
5000251401488302210,463480497 463480322 463480242 463480553 463480493 463480221
5000408988172157116,463480467 463480543 495260496 463480221 463480226 495255157
5002408040840823166,463480677 463480468 1228501633 463480471 463480464 489734604
5002463036111061082,463480677 463480429.0 463480493.0 463480693.0 495400618.0 463480497.0
5002489626728857823,463480342 463480497 463480322 463480242 463480553 463480493
5003290675344310357,463480497 463480689 463480679 463480589 463480683 495403354
5004035987104596142,463480497 463480589 1526098025 463480322 463480694 495256593
5004059275336876374,495400155 463480227 463480255 495400631 495400602 495400618
5009737464341332047,463480342 463480563 463480322 463480242 463480497 463480221
5009878106527236360,463480429 463480224 463480225 463480223 495277614 463480481
5010768161340391636,463480242 463480553 463480695 463480497 463480322 463480493
5013296557289111914,463480225 495277614 463480497 495251097 495251659 495264235
5013338702157709417,463480655 463480213 463480214 463480691 463480235 463480457
5014309556077461600,489753829 463480227 463480226 463480255 489734604 463480464
5014580582519930928,463480497 495251097 495251659 463480322 463480242 463480553
